dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,generated_tokens,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,logical_kv_ratio_per_layer,fallback_rate,normal_chunk_count_total,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,total_actual_pread_bytes,static_score_calls,query_score_calls,diversity_calls,selection_mode,selected_chunk_ids_per_layer,separator_policy,reordered_prefix_store_validated,n_raters
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n314171,201548698,What do you think is the alcohol in?,Blender,"[""blender""]",1.0,3,23.572196252644062,320.8431327948347,91.93485614378005,518.8221259741113,37.01330290641636,555.8898209128529,39.7870970191434,595.6769179319963,590086144,1088,459,396.2472848361358,0.0,17.0,34,0.5,0.5031394675925925,"[0.4962962962962963, 0.4962962962962963, 0.5055555555555555, 0.4962962962962963, 0.5037037037037037, 0.5037037037037037, 0.4962962962962963, 0.4962962962962963, 0.5037037037037037, 0.5041666666666667, 0.4962962962962963, 0.49722222222222223, 0.5050925925925925, 0.49722222222222223, 0.5046296296296297, 0.5, 0.5069444444444444, 0.5083333333333333, 0.4962962962962963, 0.5074074074074074, 0.5037037037037037, 0.5037037037037037, 0.5120370370370371, 0.5064814814814815, 0.5143518518518518, 0.5018518518518519, 0.5041666666666667, 0.5069444444444444, 0.5060185185185185, 0.5050925925925925, 0.5092592592592593, 0.5050925925925925]",0.0,544,564920320,25165824,458,1,590086144,32,0,32,static_diverse,"[[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 26, 33], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 23, 27, 32, 33], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 19, 31, 32, 33], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 31, 32, 33], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20, 27, 30, 31], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 20, 23, 27, 32], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 24, 28, 31, 33], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 15, 27, 30, 31, 33], [0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 14, 16, 18, 27, 28, 29, 32], [0, 1, 2, 3, 4, 5, 6, 7, 9, 12, 13, 15, 16, 24, 26, 29, 31], [0, 1, 2, 3, 4, 5, 6, 10, 11, 12, 15, 21, 24, 26, 29, 31, 33], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 13, 14, 21, 28, 29, 31, 33], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 20, 22, 27, 30, 32], [0, 1, 2, 3, 4, 5, 6, 7, 9, 12, 14, 21, 23, 26, 29, 31, 33], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 14, 16, 20, 24, 26, 28, 31], [0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 17, 18, 22, 24, 31, 33], [0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 15, 16, 21, 24, 28, 30], [0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 14, 15, 17, 27, 29, 31], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 22, 26, 28, 33], [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 16, 25, 29, 30, 31], [0, 1, 2, 3, 4, 5, 6, 9, 12, 13, 14, 15, 19, 21, 28, 32, 33], [0, 1, 2, 3, 4, 5, 8, 10, 11, 15, 16, 17, 19, 23, 28, 30, 33], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 16, 21, 26, 29, 31], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 16, 17, 26, 27, 31, 33], [0, 1, 2, 3, 4, 5, 7, 8, 11, 13, 14, 15, 19, 22, 27, 30, 32], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 21, 27, 28, 32, 33], [0, 1, 2, 3, 4, 6, 7, 9, 10, 13, 14, 16, 21, 24, 26, 28, 33], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 17, 18, 22, 25, 28, 33], [0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 14, 23, 24, 29, 30, 32, 33], [0, 1, 2, 4, 5, 7, 8, 9, 11, 12, 14, 16, 19, 21, 31, 32, 33], [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 13, 15, 19, 23, 28, 30, 33], [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 20, 25, 28, 29, 33]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n314171,201549013,Is there a white flag or balloon?,No,"[""no""]",1.0,2,,342.22235705237836,,,560.6722580268979,565.6173879979178,20.20531496964395,585.8227029675618,1132462080,2176,64,,511.5561521379277,,,1.0,1.0,null,0.0,,1132462080,0,64,0,1132462080,,,,,null,,,0
gqa,recompute,ReComp,,none,n314171,201549013,Is there a white flag or balloon?,No,"[""no""]",1.0,2,,0.0,,,495.73749292176217,495.73783797677606,19.892572076059878,515.6304100528359,0,0,0,,,,,,,null,,,0,0,0,0,0,,,,,null,,,
gqa,sparsevlm,SparseVLM,0.25,token,n314171,201549013,Is there a white flag or balloon?,No,"[""no""]",1.0,2,,408.50270283408463,,,776.4572070445865,783.1750850891694,20.79306892119348,803.9681540103629,955645952,2814,150,,698.8633925793692,,,0.7931985294117647,0.24444444444444444,null,0.28125,,902561792,0,118,0,955645952,,,,,null,,,12
gqa,reorder_prefix_chunk@25,Reorder+Prefix,0.25,chunk,n314171,201549013,Is there a white flag or balloon?,No,"[""no""]",1.0,2,0.15237112529575825,105.71619227994233,41.31138511002064,172.1148999640718,35.314272972755134,207.47033797670156,19.736571004614234,227.2069089813158,293601280,512,65,125.43123925570399,0.0,8.0,34,0.23529411764705882,0.2437065972222222,"[0.23703703703703705, 0.23703703703703705, 0.2518518518518518, 0.23796296296296296, 0.24166666666666667, 0.23703703703703705, 0.23703703703703705, 0.23703703703703705, 0.23703703703703705, 0.2375, 0.23703703703703705, 0.23796296296296296, 0.24212962962962964, 0.23842592592592593, 0.2388888888888889, 0.24814814814814815, 0.2439814814814815, 0.24212962962962964, 0.23796296296296296, 0.2439814814814815, 0.25092592592592594, 0.24768518518518517, 0.2523148148148148, 0.25046296296296294, 0.25277777777777777, 0.2462962962962963, 0.24722222222222223, 0.25046296296296294, 0.24861111111111112, 0.24861111111111112, 0.25046296296296294, 0.25092592592592594]",0.0,256,268435456,25165824,64,1,293601280,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,0
gqa,reorder_prefix_chunk@50,Reorder+Prefix,0.5,chunk,n314171,201549013,Is there a white flag or balloon?,No,"[""no""]",1.0,2,0.26636477559804916,180.912691866979,73.86857585515827,304.48581697419286,36.824614042416215,341.3571199635044,19.740402000024915,361.0975219635293,595591168,1088,65,224.50176847632974,0.0,17.0,34,0.5,0.5052372685185185,"[0.5037037037037037, 0.5037037037037037, 0.5083333333333333, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5055555555555555, 0.5037037037037037, 0.5074074074074074, 0.5078703703703704, 0.5111111111111111, 0.5060185185185185, 0.5037037037037037, 0.5087962962962963, 0.5087962962962963, 0.5074074074074074, 0.5101851851851852, 0.5083333333333333]",0.0,544,570425344,25165824,64,1,595591168,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]]",sidecar,True,0
gqa,visionzip_static_chunk@25,visionzip_static_chunk@25,0.25,chunk,n314171,201549013,Is there a white flag or balloon?,Yes,"[""no""]",0.0,2,4.284233204089105,149.19995807576925,56.278453092090786,245.92619901522994,54.55652694217861,300.54529500193894,19.355084048584104,319.90037905052304,293076992,512,179,179.39627135638148,0.0,8.0,34,0.23529411764705882,0.2449363425925926,"[0.25925925925925924, 0.23703703703703705, 0.2518518518518518, 0.23796296296296296, 0.2412037037037037, 0.23703703703703705, 0.23703703703703705, 0.23796296296296296, 0.23703703703703705, 0.24027777777777778, 0.23703703703703705, 0.23935185185185184, 0.24583333333333332, 0.2412037037037037, 0.24259259259259258, 0.24861111111111112, 0.24259259259259258, 0.2462962962962963, 0.2412037037037037, 0.2439814814814815, 0.24953703703703703, 0.24722222222222223, 0.2523148148148148, 0.25092592592592594, 0.2523148148148148, 0.24675925925925926, 0.24953703703703703, 0.2462962962962963, 0.2449074074074074, 0.25092592592592594, 0.2518518518518518, 0.25]",0.0,256,267911168,25165824,178,1,293076992,32,0,0,static,"[[3, 4, 6, 7, 8, 9, 11, 12], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 8], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 7, 10], [0, 1, 2, 3, 4, 6, 8, 9], [0, 1, 2, 3, 4, 5, 6, 16], [0, 1, 2, 3, 4, 6, 15, 16], [0, 1, 2, 3, 4, 5, 6, 15], [0, 1, 2, 3, 5, 6, 7, 9], [0, 1, 2, 3, 4, 5, 7, 13], [0, 1, 2, 3, 4, 5, 7, 9], [0, 1, 2, 3, 4, 5, 9, 10], [0, 1, 2, 3, 4, 5, 9, 12], [0, 1, 2, 3, 4, 5, 8, 12], [0, 1, 2, 3, 4, 5, 9, 15], [0, 1, 2, 3, 4, 5, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 12], [0, 1, 2, 3, 4, 5, 11, 17], [0, 1, 2, 3, 4, 6, 10, 13], [0, 1, 2, 3, 8, 9, 12, 16], [0, 1, 2, 3, 4, 5, 11, 19], [0, 1, 2, 3, 4, 5, 6, 14], [0, 1, 2, 3, 4, 7, 9, 21], [0, 1, 2, 4, 5, 7, 11, 33], [0, 1, 2, 4, 6, 8, 10, 33], [0, 1, 2, 4, 7, 8, 11, 12], [0, 1, 2, 3, 4, 6, 11, 15], [0, 1, 3, 4, 5, 6, 7, 15]]",sidecar,,0
gqa,visionzip_static_chunk@50,visionzip_static_chunk@50,0.5,chunk,n314171,201549013,Is there a white flag or balloon?,No,"[""no""]",1.0,2,4.424359183758497,238.83988452143967,83.08337500784546,392.962189973332,49.514919985085726,442.54680699668825,19.531363039277494,462.07817003596574,594804736,1088,281,298.85824921075255,0.0,17.0,34,0.5,0.5064091435185185,"[0.5259259259259259, 0.5037037037037037, 0.5097222222222222, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5037037037037037, 0.5041666666666667, 0.5037037037037037, 0.5046296296296297, 0.5050925925925925, 0.5046296296296297, 0.5046296296296297, 0.5037037037037037, 0.5055555555555555, 0.5055555555555555, 0.5037037037037037, 0.5060185185185185, 0.5083333333333333, 0.5069444444444444, 0.5097222222222222, 0.5097222222222222, 0.5111111111111111, 0.5083333333333333, 0.5046296296296297, 0.5046296296296297, 0.5032407407407408, 0.5101851851851852, 0.5064814814814815, 0.5087962962962963]",0.0,544,569638912,25165824,280,1,594804736,32,0,0,static,"[[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 20], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 20], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 15, 16, 19, 21, 24], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 21, 24, 25], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 16, 18, 19, 21, 22], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 15, 19, 21, 23, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 13, 14, 16, 18, 23, 24, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 19, 23, 30], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 18, 20], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 29], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 20, 23], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 17, 21, 28], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 18, 21, 25, 27], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 15, 17, 18, 22, 33], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 14, 15, 17, 22, 24, 33], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 20, 21, 25], [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 13, 15, 16, 17, 22, 25, 33], [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 14, 15, 16, 21, 22, 25]]",sidecar,,0
gqa,diverse_chunk@25,diverse_chunk@25,0.25,chunk,n314171,201549013,Is there a white flag or balloon?,No,"[""no""]",1.0,2,12.777107767760754,222.04741940367967,43.297527241520584,307.3273489717394,36.99389903340489,344.36650201678276,19.51421203557402,363.8807140523568,288620544,512,423,245.49181491602212,0.0,8.0,34,0.23529411764705882,0.24739583333333334,"[0.22962962962962963, 0.22962962962962963, 0.24537037037037038, 0.2513888888888889, 0.25092592592592594, 0.24583333333333332, 0.24027777777777778, 0.2439814814814815, 0.24259259259259258, 0.24861111111111112, 0.24444444444444444, 0.24537037037037038, 0.25462962962962965, 0.24722222222222223, 0.24861111111111112, 0.2537037037037037, 0.24305555555555555, 0.2550925925925926, 0.24583333333333332, 0.25601851851851853, 0.25324074074074077, 0.24675925925925926, 0.25555555555555554, 0.24768518518518517, 0.25324074074074077, 0.24537037037037038, 0.24861111111111112, 0.25277777777777777, 0.24768518518518517, 0.24675925925925926, 0.24861111111111112, 0.24814814814814815]",0.0,256,263454720,25165824,422,1,288620544,0,0,32,diverse_only,"[[0, 1, 4, 6, 9, 22, 28, 33], [0, 1, 4, 6, 9, 23, 30, 33], [0, 1, 3, 6, 12, 19, 27, 33], [0, 4, 7, 10, 14, 21, 31, 32], [0, 2, 5, 13, 24, 27, 28, 32], [0, 1, 8, 17, 21, 23, 29, 32], [0, 3, 19, 23, 27, 28, 31, 33], [0, 7, 20, 27, 28, 30, 31, 33], [0, 1, 15, 20, 25, 28, 29, 32], [2, 14, 20, 24, 26, 31, 32, 33], [0, 7, 18, 22, 26, 30, 31, 33], [0, 2, 10, 13, 21, 28, 29, 33], [0, 5, 14, 20, 22, 27, 30, 32], [1, 7, 15, 18, 19, 31, 32, 33], [0, 1, 3, 4, 11, 20, 24, 28], [1, 2, 6, 11, 23, 26, 27, 31], [0, 1, 5, 6, 17, 18, 21, 33], [0, 3, 11, 18, 23, 28, 29, 31], [0, 2, 5, 10, 23, 24, 28, 33], [0, 1, 12, 22, 23, 27, 30, 31], [0, 5, 10, 11, 20, 25, 30, 32], [0, 5, 13, 20, 21, 28, 30, 33], [0, 1, 6, 13, 23, 24, 29, 31], [0, 6, 7, 18, 23, 26, 31, 33], [0, 1, 5, 16, 20, 27, 30, 32], [0, 1, 6, 13, 21, 23, 32, 33], [0, 5, 16, 25, 26, 27, 28, 33], [0, 1, 5, 12, 18, 25, 27, 32], [0, 4, 10, 17, 22, 29, 32, 33], [0, 4, 13, 16, 22, 28, 31, 33], [0, 8, 10, 15, 23, 27, 30, 33], [0, 4, 17, 18, 23, 28, 32, 33]]",sidecar,,0
gqa,diverse_chunk@50,diverse_chunk@50,0.5,chunk,n314171,201549013,Is there a white flag or balloon?,No,"[""no""]",1.0,2,40.186895173974335,358.63179387524724,93.14170456491411,585.2965010562912,46.33154894690961,631.6973209613934,19.37239500693977,651.0697159683332,587988992,1088,595,444.8750374140218,0.0,17.0,34,0.5,0.5042100694444445,"[0.4962962962962963, 0.4962962962962963, 0.5078703703703704, 0.49722222222222223, 0.5069444444444444, 0.49953703703703706, 0.5023148148148148, 0.4986111111111111, 0.4962962962962963, 0.5013888888888889, 0.5009259259259259, 0.5041666666666667, 0.5046296296296297, 0.5023148148148148, 0.5009259259259259, 0.5120370370370371, 0.5009259259259259, 0.512962962962963, 0.5018518518518519, 0.5055555555555555, 0.5101851851851852, 0.5097222222222222, 0.5074074074074074, 0.5064814814814815, 0.5060185185185185, 0.5064814814814815, 0.5064814814814815, 0.5069444444444444, 0.5050925925925925, 0.5060185185185185, 0.5078703703703704, 0.5069444444444444]",0.0,544,562823168,25165824,594,1,587988992,0,0,32,diverse_only,"[[0, 1, 2, 3, 4, 5, 6, 9, 10, 12, 14, 18, 22, 24, 28, 32, 33], [0, 1, 3, 4, 5, 6, 9, 11, 12, 15, 16, 20, 22, 23, 30, 31, 33], [0, 1, 2, 3, 4, 6, 9, 12, 13, 17, 18, 19, 26, 27, 31, 32, 33], [0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 21, 28, 31, 32, 33], [0, 2, 3, 5, 11, 13, 15, 20, 24, 25, 26, 27, 28, 30, 31, 32, 33], [0, 1, 3, 4, 5, 8, 12, 17, 19, 21, 23, 24, 26, 28, 29, 32, 33], [0, 1, 3, 5, 8, 12, 17, 19, 21, 23, 25, 27, 28, 30, 31, 32, 33], [0, 1, 2, 3, 7, 9, 14, 19, 20, 24, 25, 27, 28, 30, 31, 32, 33], [0, 1, 2, 3, 4, 6, 8, 13, 15, 18, 20, 24, 25, 28, 29, 32, 33], [0, 1, 2, 3, 5, 6, 14, 15, 18, 20, 22, 24, 26, 29, 31, 32, 33], [0, 1, 2, 7, 8, 15, 18, 22, 24, 26, 27, 28, 29, 30, 31, 32, 33], [0, 2, 3, 5, 7, 10, 13, 15, 16, 21, 26, 27, 28, 29, 30, 31, 33], [0, 1, 2, 5, 6, 7, 11, 14, 16, 20, 22, 25, 27, 28, 30, 32, 33], [0, 1, 2, 5, 6, 7, 9, 15, 16, 18, 19, 22, 23, 27, 31, 32, 33], [0, 1, 2, 3, 4, 5, 6, 11, 15, 16, 20, 22, 24, 26, 28, 31, 33], [0, 1, 2, 3, 5, 6, 9, 11, 12, 14, 16, 23, 25, 26, 27, 30, 31], [0, 1, 3, 4, 5, 6, 7, 8, 14, 17, 18, 19, 21, 28, 31, 32, 33], [0, 1, 3, 6, 7, 8, 11, 13, 14, 17, 18, 20, 23, 27, 28, 29, 31], [0, 1, 2, 3, 5, 6, 9, 10, 11, 17, 20, 23, 24, 25, 28, 32, 33], [0, 1, 3, 4, 5, 7, 12, 15, 16, 22, 23, 26, 27, 28, 30, 31, 33], [0, 3, 5, 6, 9, 10, 11, 12, 13, 15, 19, 20, 23, 25, 29, 30, 32], [0, 1, 4, 5, 8, 12, 13, 19, 20, 21, 23, 25, 27, 28, 29, 30, 33], [0, 1, 2, 4, 6, 11, 13, 16, 17, 19, 21, 22, 23, 24, 29, 31, 33], [0, 1, 4, 5, 6, 7, 9, 11, 12, 18, 19, 21, 23, 26, 27, 31, 33], [0, 1, 2, 5, 8, 11, 12, 16, 19, 20, 22, 23, 26, 27, 30, 32, 33], [0, 1, 3, 6, 7, 10, 11, 13, 14, 15, 19, 20, 21, 23, 28, 32, 33], [0, 1, 2, 4, 5, 6, 7, 8, 13, 16, 18, 20, 25, 26, 27, 28, 33], [0, 1, 2, 3, 5, 6, 8, 9, 12, 18, 22, 23, 25, 27, 31, 32, 33], [0, 1, 3, 4, 5, 8, 9, 10, 17, 19, 22, 23, 28, 29, 30, 32, 33], [0, 1, 4, 5, 8, 11, 13, 15, 16, 19, 22, 26, 28, 30, 31, 32, 33], [0, 1, 4, 7, 8, 10, 14, 15, 19, 22, 23, 24, 27, 28, 30, 32, 33], [0, 1, 2, 4, 6, 8, 10, 12, 17, 18, 22, 23, 24, 28, 30, 32, 33]]",sidecar,,0
